Execution;micro second;quant
1;14391;89.0
1;14399;70.0
1;14407;82.0
1;14415;89.0
1;14423;65.0
1;14431;80.0
1;14439;88.0
1;14447;84.0
1;14455;80.0
1;14463;76.0
1;14471;83.0
1;14479;78.0
1;14487;77.0
1;14495;96.0
1;14503;81.0
1;14511;90.0
1;14519;82.0
1;14527;89.0
1;14535;93.0
1;14543;92.0
1;14551;88.0
1;14559;76.0
1;14567;71.0
1;14575;99.0
1;14583;104.0
1;14591;72.0
1;14599;90.0
1;14607;99.0
1;14615;92.0
1;14623;77.0
1;14631;65.0
1;14639;79.0
1;14647;82.0
1;14655;89.0
1;14663;78.0
1;14671;75.0
1;14679;88.0
1;14687;70.0
1;14695;95.0
1;14703;84.0
1;14711;92.0
1;14719;68.0
1;14727;90.0
1;14735;82.0
1;14743;89.0
1;14751;81.0
1;14759;101.0
1;14767;94.0
1;14775;82.0
1;14783;85.0
1;14791;80.0
1;14799;86.0
1;14807;93.0
1;14815;97.0
1;14823;90.0
1;14831;86.0
1;14839;81.0
1;14847;81.0
1;14855;81.0
1;14863;89.0
1;14871;103.0
1;14879;81.0
1;14887;97.0
1;14895;82.0
1;14903;69.0
1;14911;87.0
1;14919;91.0
1;14927;77.0
1;14935;84.0
1;14943;89.0
1;14951;68.0
1;14959;83.0
1;14967;79.0
1;14975;98.0
1;14983;76.0
1;14991;89.0
1;14999;83.0
1;15007;69.0
1;15015;92.0
1;15023;97.0
1;15031;71.0
1;15039;93.0
1;15047;72.0
1;15055;75.0
1;15063;96.0
1;15071;87.0
1;15079;90.0
1;15087;68.0
1;15095;91.0
1;15103;67.0
1;15111;66.0
1;15119;69.0
1;15127;74.0
1;15135;82.0
1;15143;74.0
1;15151;80.0
1;15159;84.0
1;15167;103.0
1;15175;84.0
1;15183;68.0
1;15191;85.0
1;15199;86.0
1;15207;97.0
1;15215;68.0
1;15223;72.0
1;15231;94.0
1;15239;88.0
1;15247;78.0
1;15255;90.0
1;15263;87.0
1;15271;81.0
1;15279;77.0
1;15287;68.0
1;15295;82.0
1;15303;71.0
1;15311;81.0
1;15319;90.0
1;15327;79.0
1;15335;86.0
1;15343;75.0
1;15351;79.0
1;15359;66.0
1;15367;68.0
1;15375;77.0
1;15383;88.0
1;15391;77.0
1;15399;82.0
1;15407;69.0
1;15415;79.0
1;15423;70.0
1;15431;85.0
1;15439;82.0
1;15447;71.0
1;15455;75.0
1;15463;63.0
1;15471;79.0
1;15479;82.0
1;15487;72.0
1;15495;81.0
1;15503;58.0
1;15511;89.0
1;15519;71.0
1;15527;83.0
1;15535;78.0
1;15543;79.0
1;15551;66.0
1;15559;77.0
1;15567;61.0
1;15575;80.0
1;15583;73.0
1;15591;80.0
1;15599;75.0
1;15607;83.0
1;15615;62.0
1;15623;75.0
1;15631;73.0
1;15639;85.0
1;15647;83.0
1;15655;78.0
1;15663;73.0
1;15671;78.0
1;15679;78.0
1;15687;64.0
1;15695;72.0
1;15703;82.0
1;15711;47.0
1;15719;67.0
1;15727;82.0
1;15735;68.0
1;15743;74.0
1;15751;69.0
1;15759;65.0
1;15767;65.0
1;15775;70.0
1;15783;75.0
1;15791;74.0
1;15799;72.0
1;15807;68.0
1;15815;61.0
1;15823;85.0
1;15831;79.0
1;15839;78.0
1;15847;73.0
1;15855;68.0
1;15863;71.0
1;15871;57.0
1;15879;77.0
1;15887;71.0
1;15895;74.0
1;15903;61.0
1;15911;68.0
1;15919;64.0
1;15927;63.0
1;15935;67.0
1;15943;69.0
1;15951;84.0
1;15959;52.0
1;15967;67.0
1;15975;78.0
1;15983;66.0
1;15991;71.0
1;15999;50.0
1;16007;69.0
1;16015;77.0
1;16023;60.0
1;16031;70.0
1;16039;59.0
1;16047;59.0
1;16055;53.0
1;16063;76.0
1;16071;61.0
1;16079;70.0
1;16087;58.0
1;16095;66.0
1;16103;57.0
1;16111;58.0
1;16119;53.0
1;16127;66.0
1;16135;57.0
1;16143;58.0
1;16151;62.0
1;16159;60.0
1;16167;55.0
1;16175;63.0
1;16183;65.0
1;16191;73.0
1;16199;75.0
1;16207;78.0
1;16215;78.0
1;16223;60.0
1;16231;77.0
1;16239;73.0
1;16247;66.0
1;16255;53.0
1;16263;57.0
1;16271;51.0
1;16279;50.0
1;16287;62.0
1;16295;54.0
1;16303;56.0
1;16311;56.0
1;16319;52.0
1;16327;66.0
1;16335;59.0
1;16343;52.0
1;16351;59.0
1;16359;53.0
1;16367;58.0
1;16375;51.0
1;16383;59.0
1;16399;120.0
1;16415;112.0
1;16431;99.0
1;16447;108.0
1;16463;102.0
1;16479;101.0
1;16495;104.0
1;16511;102.0
1;16527;108.0
1;16543;106.0
1;16559;94.0
1;16575;110.0
1;16591;128.0
1;16607;101.0
1;16623;116.0
1;16639;119.0
1;16655;112.0
1;16671;98.0
1;16687;98.0
1;16703;113.0
1;16719;100.0
1;16735;85.0
1;16751;113.0
1;16767;111.0
1;16783;107.0
1;16799;112.0
1;16815;102.0
1;16831;95.0
1;16847;108.0
1;16863;98.0
1;16879;103.0
1;16895;104.0
1;16911;89.0
1;16927;94.0
1;16943;101.0
1;16959;90.0
1;16975;80.0
1;16991;102.0
1;17007;91.0
1;17023;91.0
1;17039;80.0
1;17055;80.0
1;17071;78.0
1;17087;85.0
1;17103;86.0
1;17119;100.0
1;17135;89.0
1;17151;82.0
1;17167;72.0
1;17183;77.0
1;17199;92.0
1;17215;80.0
1;17231;89.0
1;17247;76.0
1;17263;67.0
1;17279;86.0
1;17295;80.0
1;17311;75.0
1;17327;85.0
1;17343;66.0
1;17359;87.0
1;17375;71.0
1;17391;81.0
1;17407;72.0
1;17423;67.0
1;17439;67.0
1;17455;81.0
1;17471;69.0
1;17487;82.0
1;17503;79.0
1;17519;74.0
1;17535;62.0
1;17551;68.0
1;17567;51.0
1;17583;66.0
1;17599;54.0
1;17615;76.0
1;17631;71.0
1;17647;53.0
1;17663;64.0
1;17679;55.0
1;17695;58.0
1;17711;49.0
1;17727;52.0
1;17743;62.0
1;17759;52.0
1;17775;61.0
1;17791;52.0
1;17807;58.0
1;17823;61.0
1;17839;67.0
1;17855;49.0
1;17871;59.0
1;17887;56.0
1;17903;61.0
1;17919;55.0
1;17935;37.0
1;17951;62.0
1;17967;49.0
1;17983;52.0
1;17999;55.0
1;18015;43.0
1;18031;53.0
1;18047;48.0
1;18063;43.0
1;18079;51.0
1;18095;39.0
1;18111;33.0
1;18127;46.0
1;18143;60.0
1;18159;59.0
1;18175;45.0
1;18191;45.0
1;18207;52.0
1;18223;36.0
1;18239;58.0
1;18255;56.0
1;18271;54.0
1;18287;46.0
1;18303;62.0
1;18319;34.0
1;18335;34.0
1;18351;38.0
1;18367;49.0
1;18383;36.0
1;18399;43.0
1;18415;40.0
1;18431;35.0
1;18447;36.0
1;18463;41.0
1;18479;44.0
1;18495;40.0
1;18511;44.0
1;18527;33.0
1;18543;51.0
1;18559;28.0
1;18575;46.0
1;18591;29.0
1;18607;32.0
1;18623;32.0
1;18639;35.0
1;18655;38.0
1;18671;43.0
1;18687;35.0
1;18703;38.0
1;18719;24.0
1;18735;41.0
1;18751;37.0
1;18767;29.0
1;18783;37.0
1;18799;34.0
1;18815;33.0
1;18831;34.0
1;18847;29.0
1;18863;35.0
1;18879;40.0
1;18895;42.0
1;18911;38.0
1;18927;30.0
1;18943;34.0
1;18959;31.0
1;18975;36.0
1;18991;30.0
1;19007;30.0
1;19023;29.0
1;19039;31.0
1;19055;27.0
1;19071;28.0
1;19087;25.0
1;19103;28.0
1;19119;35.0
1;19135;26.0
1;19151;23.0
1;19167;30.0
1;19183;34.0
1;19199;30.0
1;19215;34.0
1;19231;34.0
1;19247;30.0
1;19263;40.0
1;19279;31.0
1;19295;25.0
1;19311;16.0
1;19327;25.0
1;19343;30.0
1;19359;28.0
1;19375;29.0
1;19391;23.0
1;19407;25.0
1;19423;24.0
1;19439;22.0
1;19455;28.0
1;19471;18.0
1;19487;22.0
1;19503;30.0
1;19519;24.0
1;19535;17.0
1;19551;26.0
1;19567;24.0
1;19583;28.0
1;19599;19.0
1;19615;23.0
1;19631;21.0
1;19647;15.0
1;19663;18.0
1;19679;18.0
1;19695;22.0
1;19711;25.0
1;19727;23.0
1;19743;23.0
1;19759;12.0
1;19775;23.0
1;19791;14.0
1;19807;25.0
1;19823;27.0
1;19839;26.0
1;19855;18.0
1;19871;20.0
1;19887;20.0
1;19903;16.0
1;19919;18.0
1;19935;20.0
1;19951;21.0
1;19967;21.0
1;19983;20.0
1;19999;29.0
1;20015;20.0
1;20031;25.0
1;20047;14.0
1;20063;25.0
1;20079;20.0
1;20095;16.0
1;20111;15.0
1;20127;18.0
1;20143;15.0
1;20159;25.0
1;20175;26.0
1;20191;20.0
1;20207;17.0
1;20223;12.0
1;20239;12.0
1;20255;18.0
1;20271;22.0
1;20287;19.0
1;20303;23.0
1;20319;17.0
1;20335;13.0
1;20351;11.0
1;20367;17.0
1;20383;16.0
1;20399;16.0
1;20415;21.0
1;20431;21.0
1;20447;12.0
1;20463;17.0
1;20479;16.0
1;20495;7.0
1;20511;17.0
1;20527;12.0
1;20543;15.0
1;20559;10.0
1;20575;16.0
1;20591;15.0
1;20607;18.0
1;20623;20.0
1;20639;17.0
1;20655;9.0
1;20671;22.0
1;20687;20.0
1;20703;9.0
1;20719;12.0
1;20735;13.0
1;20751;14.0
1;20767;11.0
1;20783;14.0
1;20799;15.0
1;20815;14.0
1;20831;10.0
1;20847;27.0
1;20863;18.0
1;20879;7.0
1;20895;16.0
1;20911;21.0
1;20927;14.0
1;20943;15.0
1;20959;12.0
1;20975;10.0
1;20991;12.0
1;21007;13.0
1;21023;9.0
1;21039;10.0
1;21055;10.0
1;21071;15.0
1;21087;7.0
1;21103;8.0
1;21119;18.0
1;21135;14.0
1;21151;12.0
1;21167;14.0
1;21183;11.0
1;21199;7.0
1;21215;14.0
1;21231;17.0
1;21247;14.0
1;21263;9.0
1;21279;10.0
1;21295;13.0
1;21311;15.0
1;21327;10.0
1;21343;12.0
1;21359;20.0
1;21375;21.0
1;21391;11.0
1;21407;18.0
1;21423;12.0
1;21439;8.0
1;21455;9.0
1;21471;15.0
1;21487;9.0
1;21503;9.0
1;21519;10.0
1;21535;16.0
1;21551;2.0
1;21567;12.0
1;21583;17.0
1;21599;12.0
1;21615;9.0
1;21631;18.0
1;21647;12.0
1;21663;10.0
1;21679;13.0
1;21695;7.0
1;21711;13.0
1;21727;7.0
1;21743;16.0
1;21759;10.0
1;21775;6.0
1;21791;10.0
1;21807;10.0
1;21823;13.0
1;21839;15.0
1;21855;14.0
1;21871;10.0
1;21887;14.0
1;21903;17.0
1;21919;8.0
1;21935;10.0
1;21951;13.0
1;21967;12.0
1;21983;11.0
1;21999;12.0
1;22015;10.0
1;22031;12.0
1;22047;11.0
1;22063;10.0
1;22079;8.0
1;22095;11.0
1;22111;11.0
1;22127;13.0
1;22143;12.0
1;22159;8.0
1;22175;10.0
1;22191;9.0
1;22207;10.0
1;22223;10.0
1;22239;4.0
1;22255;15.0
1;22271;10.0
1;22287;10.0
1;22303;7.0
1;22319;9.0
1;22335;6.0
1;22351;15.0
1;22367;10.0
1;22383;12.0
1;22399;8.0
1;22415;7.0
1;22431;14.0
1;22447;7.0
1;22463;7.0
1;22479;8.0
1;22495;5.0
1;22511;10.0
1;22527;4.0
1;22543;12.0
1;22559;3.0
1;22575;11.0
1;22591;10.0
1;22607;7.0
1;22623;10.0
1;22639;3.0
1;22655;10.0
1;22671;5.0
1;22687;10.0
1;22703;14.0
1;22719;11.0
1;22735;9.0
1;22751;10.0
1;22767;14.0
1;22783;13.0
1;22799;7.0
1;22815;10.0
1;22831;8.0
1;22847;9.0
1;22863;6.0
1;22879;8.0
1;22895;12.0
1;22911;10.0
1;22927;12.0
1;22943;10.0
1;22959;10.0
1;22975;2.0
1;22991;11.0
1;23007;13.0
1;23023;15.0
1;23039;5.0
1;23055;10.0
1;23071;3.0
1;23087;11.0
1;23103;8.0
1;23119;13.0
1;23135;7.0
1;23151;10.0
1;23167;9.0
1;23183;8.0
1;23199;10.0
1;23215;10.0
1;23231;11.0
1;23247;13.0
1;23263;7.0
1;23279;11.0
1;23295;7.0
1;23311;8.0
1;23327;8.0
1;23343;10.0
1;23359;8.0
1;23375;10.0
1;23391;10.0
1;23407;4.0
1;23423;7.0
1;23439;7.0
1;23455;7.0
1;23471;7.0
1;23487;6.0
1;23503;5.0
1;23519;6.0
1;23535;5.0
1;23551;7.0
1;23567;7.0
1;23583;7.0
1;23599;10.0
1;23615;16.0
1;23631;11.0
1;23647;4.0
1;23663;6.0
1;23679;6.0
1;23695;10.0
1;23711;4.0
1;23727;7.0
1;23743;5.0
1;23759;9.0
1;23775;8.0
1;23791;8.0
1;23807;11.0
1;23823;7.0
1;23839;13.0
1;23855;6.0
1;23871;3.0
1;23887;8.0
1;23903;12.0
1;23919;6.0
1;23935;9.0
1;23951;4.0
1;23967;11.0
1;23983;7.0
1;23999;6.0
1;24015;6.0
1;24031;6.0
1;24047;9.0
1;24063;13.0
1;24079;9.0
1;24095;7.0
1;24111;9.0
1;24127;11.0
1;24143;5.0
1;24159;6.0
1;24175;11.0
1;24191;7.0
1;24207;6.0
1;24223;10.0
1;24239;6.0
1;24255;13.0
1;24271;8.0
1;24287;5.0
1;24303;3.0
1;24319;9.0
1;24335;2.0
1;24351;12.0
1;24367;8.0
1;24383;2.0
1;24399;8.0
1;24415;6.0
1;24431;3.0
1;24447;9.0
1;24463;6.0
1;24479;1.0
1;24495;5.0
1;24511;5.0
1;24527;7.0
1;24543;4.0
1;24559;8.0
1;24575;7.0
1;24591;6.0
1;24607;1.0
1;24623;7.0
1;24639;3.0
1;24655;8.0
1;24671;9.0
1;24687;3.0
1;24703;7.0
1;24719;6.0
1;24735;6.0
1;24751;7.0
1;24767;1.0
1;24783;12.0
1;24799;3.0
1;24815;4.0
1;24831;4.0
1;24847;10.0
1;24863;5.0
1;24879;8.0
1;24895;10.0
1;24911;2.0
1;24927;6.0
1;24943;4.0
1;24959;6.0
1;24975;8.0
1;24991;6.0
1;25007;7.0
1;25023;3.0
1;25039;5.0
1;25055;6.0
1;25071;4.0
1;25087;9.0
1;25103;4.0
1;25119;5.0
1;25135;3.0
1;25151;3.0
1;25167;5.0
1;25183;7.0
1;25199;9.0
1;25215;1.0
1;25231;7.0
1;25247;4.0
1;25263;4.0
1;25279;5.0
1;25295;1.0
1;25311;6.0
1;25327;5.0
1;25343;6.0
1;25359;7.0
1;25375;6.0
1;25391;5.0
1;25407;10.0
1;25423;7.0
1;25439;9.0
1;25455;3.0
1;25471;7.0
1;25487;8.0
1;25503;5.0
1;25519;1.0
1;25535;6.0
1;25551;7.0
1;25567;2.0
1;25583;2.0
1;25599;4.0
1;25615;5.0
1;25631;6.0
1;25647;4.0
1;25663;9.0
1;25679;4.0
1;25695;7.0
1;25711;4.0
1;25727;7.0
1;25743;6.0
1;25759;8.0
1;25775;4.0
1;25791;5.0
1;25807;5.0
1;25823;4.0
1;25839;3.0
1;25855;5.0
1;25871;1.0
1;25887;5.0
1;25903;5.0
1;25919;6.0
1;25935;6.0
1;25951;4.0
1;25967;5.0
1;25983;4.0
1;25999;9.0
1;26015;1.0
1;26031;8.0
1;26047;7.0
1;26063;1.0
1;26079;6.0
1;26095;2.0
1;26111;7.0
1;26127;5.0
1;26143;6.0
1;26159;3.0
1;26175;8.0
1;26191;6.0
1;26207;2.0
1;26223;5.0
1;26239;8.0
1;26255;6.0
1;26287;6.0
1;26303;9.0
1;26319;6.0
1;26335;7.0
1;26351;7.0
1;26367;4.0
1;26383;7.0
1;26399;4.0
1;26415;5.0
1;26431;3.0
1;26447;4.0
1;26463;4.0
1;26479;5.0
1;26495;6.0
1;26511;8.0
1;26543;4.0
1;26559;6.0
1;26575;5.0
1;26591;2.0
1;26607;3.0
1;26623;4.0
1;26639;8.0
1;26655;3.0
1;26671;5.0
1;26687;1.0
1;26703;8.0
1;26719;5.0
1;26735;6.0
1;26751;5.0
1;26767;5.0
1;26783;4.0
1;26799;5.0
1;26815;6.0
1;26831;4.0
1;26847;2.0
1;26863;3.0
1;26879;8.0
1;26895;1.0
1;26911;5.0
1;26927;2.0
1;26943;1.0
1;26959;6.0
1;26975;2.0
1;26991;5.0
1;27007;5.0
1;27039;3.0
1;27055;10.0
1;27087;5.0
1;27103;7.0
1;27119;3.0
1;27135;3.0
1;27151;1.0
1;27167;4.0
1;27199;8.0
1;27215;5.0
1;27231;1.0
1;27247;4.0
1;27263;2.0
1;27279;7.0
1;27311;7.0
1;27327;6.0
1;27343;3.0
1;27359;3.0
1;27375;2.0
1;27391;2.0
1;27407;4.0
1;27423;6.0
1;27439;5.0
1;27455;4.0
1;27471;4.0
1;27487;6.0
1;27519;5.0
1;27535;7.0
1;27551;1.0
1;27567;4.0
1;27583;5.0
1;27599;2.0
1;27615;5.0
1;27631;4.0
1;27647;4.0
1;27663;5.0
1;27679;3.0
1;27695;7.0
1;27711;2.0
1;27727;2.0
1;27743;7.0
1;27759;6.0
1;27775;4.0
1;27791;2.0
1;27807;4.0
1;27823;1.0
1;27839;4.0
1;27855;2.0
1;27871;3.0
1;27887;5.0
1;27903;8.0
1;27919;5.0
1;27935;1.0
1;27951;7.0
1;27967;3.0
1;27983;4.0
1;27999;6.0
1;28015;5.0
1;28031;2.0
1;28047;5.0
1;28063;6.0
1;28079;2.0
1;28095;1.0
1;28111;4.0
1;28127;4.0
1;28143;4.0
1;28159;2.0
1;28175;3.0
1;28191;1.0
1;28207;6.0
1;28223;3.0
1;28239;4.0
1;28255;5.0
1;28271;1.0
1;28287;5.0
1;28303;1.0
1;28319;4.0
