Execution;micro second;quant
1;1430;121.0
1;1431;112.0
1;1432;110.0
1;1433;117.0
1;1434;125.0
1;1435;129.0
1;1436;101.0
1;1437;96.0
1;1438;142.0
1;1439;118.0
1;1440;119.0
1;1441;115.0
1;1442;100.0
1;1443;102.0
1;1444;100.0
1;1445;120.0
1;1446;111.0
1;1447;103.0
1;1448;94.0
1;1449;115.0
1;1450;102.0
1;1451;110.0
1;1452;93.0
1;1453;100.0
1;1454;105.0
1;1455;112.0
1;1456;119.0
1;1457;100.0
1;1458;111.0
1;1459;105.0
1;1460;93.0
1;1461;82.0
1;1462;85.0
1;1463;94.0
1;1464;113.0
1;1465;94.0
1;1466;91.0
1;1467;85.0
1;1468;110.0
1;1469;106.0
1;1470;92.0
1;1471;90.0
1;1472;79.0
1;1473;79.0
1;1474;105.0
1;1475;78.0
1;1476;82.0
1;1477;80.0
1;1478;82.0
1;1479;83.0
1;1480;82.0
1;1481;79.0
1;1482;84.0
1;1483;87.0
1;1484;81.0
1;1485;75.0
1;1486;94.0
1;1487;79.0
1;1488;72.0
1;1489;78.0
1;1490;84.0
1;1491;82.0
1;1492;88.0
1;1493;69.0
1;1494;69.0
1;1495;79.0
1;1496;96.0
1;1497;69.0
1;1498;67.0
1;1499;73.0
1;1500;73.0
1;1501;72.0
1;1502;72.0
1;1503;80.0
1;1504;83.0
1;1505;72.0
1;1506;79.0
1;1507;66.0
1;1508;57.0
1;1509;62.0
1;1510;51.0
1;1511;67.0
1;1512;69.0
1;1513;71.0
1;1514;67.0
1;1515;70.0
1;1516;65.0
1;1517;53.0
1;1518;52.0
1;1519;58.0
1;1520;65.0
1;1521;63.0
1;1522;59.0
1;1523;54.0
1;1524;68.0
1;1525;67.0
1;1526;50.0
1;1527;67.0
1;1528;74.0
1;1529;56.0
1;1530;63.0
1;1531;70.0
1;1532;62.0
1;1533;52.0
1;1534;40.0
1;1535;66.0
1;1536;69.0
1;1537;47.0
1;1538;43.0
1;1539;48.0
1;1540;59.0
1;1541;45.0
1;1542;55.0
1;1543;53.0
1;1544;51.0
1;1545;53.0
1;1546;44.0
1;1547;44.0
1;1548;63.0
1;1549;58.0
1;1550;43.0
1;1551;49.0
1;1552;60.0
1;1553;56.0
1;1554;49.0
1;1555;44.0
1;1556;57.0
1;1557;51.0
1;1558;57.0
1;1559;34.0
1;1560;37.0
1;1561;33.0
1;1562;52.0
1;1563;36.0
1;1564;43.0
1;1565;42.0
1;1566;42.0
1;1567;60.0
1;1568;39.0
1;1569;51.0
1;1570;41.0
1;1571;38.0
1;1572;45.0
1;1573;43.0
1;1574;42.0
1;1575;35.0
1;1576;32.0
1;1577;27.0
1;1578;44.0
1;1579;34.0
1;1580;32.0
1;1581;43.0
1;1582;37.0
1;1583;35.0
1;1584;38.0
1;1585;35.0
1;1586;37.0
1;1587;35.0
1;1588;44.0
1;1589;37.0
1;1590;30.0
1;1591;35.0
1;1592;45.0
1;1593;35.0
1;1594;28.0
1;1595;30.0
1;1596;39.0
1;1597;37.0
1;1598;31.0
1;1599;39.0
1;1600;31.0
1;1601;31.0
1;1602;33.0
1;1603;31.0
1;1604;37.0
1;1605;31.0
1;1606;26.0
1;1607;29.0
1;1608;21.0
1;1609;33.0
1;1610;32.0
1;1611;34.0
1;1612;29.0
1;1613;25.0
1;1614;27.0
1;1615;24.0
1;1616;28.0
1;1617;20.0
1;1618;21.0
1;1619;21.0
1;1620;27.0
1;1621;32.0
1;1622;26.0
1;1623;26.0
1;1624;24.0
1;1625;28.0
1;1626;17.0
1;1627;18.0
1;1628;31.0
1;1629;20.0
1;1630;26.0
1;1631;25.0
1;1632;30.0
1;1633;29.0
1;1634;25.0
1;1635;17.0
1;1636;22.0
1;1637;23.0
1;1638;19.0
1;1639;30.0
1;1640;14.0
1;1641;24.0
1;1642;12.0
1;1643;17.0
1;1644;21.0
1;1645;22.0
1;1646;18.0
1;1647;17.0
1;1648;20.0
1;1649;19.0
1;1650;13.0
1;1651;19.0
1;1652;19.0
1;1653;25.0
1;1654;22.0
1;1655;14.0
1;1656;31.0
1;1657;19.0
1;1658;17.0
1;1659;19.0
1;1660;18.0
1;1661;25.0
